Number,Exclusion,Plot,Site_Text,Trt,Block,Block_Unique,Filter,year,site_name,continent,country,elevation,latitude,longitude,RAIN_PET,MAT_v2,MAP_v2,AI,PET,N_Dep,N,P,K,Exclose,first_nutrient_year,first_fenced_year,year_trt,sum_INT_cover,sum_NAT_cover,sum_UNK_cover,total_cover,INT_rich,NAT_rich,UNK_rich,rich,site_richness,site_native_richness,site_introduced_richness,plot_beta,dead_mass,live_mass,total_mass,unsorted_mass,proportion_par,Ambient_PAR,Ground_PAR,pct_C,pct_N,ppm_P,ppm_K,ppm_Ca,ppm_Mg,ppm_S,ppm_Na,ppm_Zn,ppm_Mn,ppm_Fe,ppm_Cu,ppm_B,pH,PercentSand,PercentSilt,PercentClay,Classification,shannon,inverse_simpson,evenness,Single_AICc,Asym_AICc,weibull.AIC,LowestAIC,T_nmax,Nmax,Single_RMSE,Asymp_RMSE,Weibull_RMSE,single.k,single.k.div,asymp.k,asymp.A,Asymp_collapse,weibull.alpha,weibull.beta,weibull.mrt,weibull.half.life,weibull.quarter,weibull.tenth,weibull.div,Prop_Init_N_Mass_1yr,Fin_C_Mass_g,Prop_Init_C_Mass,Ground_PAR,Total_mass_mean,Ground_PAR_mean
539,,19,Kiny,NP,2,51,FALSE,2007,Kinypanial,Australia,AU,90,-36.2,143.75,-895,15.59166652,408,0.3224,1321,2.1472,1,1,0,0,2008,2008,0,27.5,43.5,5,76,6,8,1,15,120,47,38,8,NA,NA,NA,NA,0.926267281,1736,1608,1.25,0.108,10,467,823,651,20,264,0.7,158,62,2.6,1.1,6.4,NA,NA,NA,NA,1.566060687,3.49319625,0.578298248,3.184148974,NA,1.314782563,W,NA,NA,0.151336864,0.098437779,0.110824423,0.16015507,0.022902846,1.122775104,0.61628348,FALSE,0.309555459,42.86192818,346.0486829,13.1180137,0.765812685,0.029846425,0.012282053,0.734157011,3.2761234,0.676723772,110.5,200.8666667,1608
540,,20,Kiny,PK,2,51,FALSE,2007,Kinypanial,Australia,AU,90,-36.2,143.75,-895,15.59166652,408,0.3224,1321,2.1472,0,1,1,0,2008,2008,0,44,6.5,5,55.5,9,4,1,14,120,47,38,8.5714,5,137.5,142.5,NA,1,1710.5,1710.5,1.317,0.114,9,493,1404,549,22,68,0.8,183,78,3.3,1,6.4,NA,NA,NA,NA,1.563434294,3.349944629,0.609538075,-4.206575525,NA,-8.625195154,W,NA,NA,0.044155647,0.044155647,0.021142479,0.194085717,0.001949721,0.194085717,0,TRUE,1.31585092,4.437830433,4.088868489,3.358951271,1.721724399,0.802491763,0.000447004,1.664612241,2.009392,0.415064748,11,338.5166667,1710.5
542,,22,Kiny,P,3,52,FALSE,2007,Kinypanial,Australia,AU,90,-36.2,143.75,-895,15.59166652,408,0.3224,1321,2.1472,0,1,0,0,2008,2008,0,77.5,17,0.5,95,8,5,1,14,120,47,38,8.5714,NA,NA,NA,NA,0.948664688,1685,1598.5,1.776,0.147,13,584,972,446,23,92,0.8,232,98,2.9,0.7,6.1,NA,NA,NA,NA,1.362731305,2.832976445,0.531289751,-4.263328243,NA,-4.401231279,W,NA,NA,0.043739957,0.043739957,0.04274611,0.126259019,0.001913184,0.126261008,0,TRUE,1.08802345,7.302106199,7.071734843,5.213761614,2.323464643,0.92298258,0.00182723,1.025789546,2.9508763,0.610027548,6,297.7833333,1598.5
543,,23,Kiny,NPK,3,52,FALSE,2007,Kinypanial,Australia,AU,90,-36.2,143.75,-895,15.59166652,408,0.3224,1321,2.1472,1,1,1,0,2008,2008,0,58.5,8.5,0.5,67.5,7,6,1,14,120,47,38,8.5714,NA,NA,NA,NA,0.981212639,1756.5,1723.5,1.184,0.107,10,478,918,545,18,196,0.7,201,87,3.2,0.9,6.4,NA,NA,NA,NA,1.050291959,1.730991291,0.409478634,-5.730743693,Inf,-5.882844788,W,NA,NA,0.034250213,0.031751552,0.033392877,0.12895203,0.001173077,0.229177078,0.349762047,FALSE,0.930208674,8.356666684,8.641425193,5.635287235,2.189522457,0.743677828,0.001115084,1.09640051,2.988107394,0.617538999,51.5,202.9666667,1723.5
544,,24,Kiny,N,3,52,FALSE,2007,Kinypanial,Australia,AU,90,-36.2,143.75,-895,15.59166652,408,0.3224,1321,2.1472,1,0,0,0,2008,2008,0,33,8.5,5.5,47,7,7,2,16,120,47,38,7.5,NA,NA,NA,NA,1,1743.5,1743.5,1.737,0.238,11,699,1790,713,27,146,0.8,176,67,3.4,1.3,6.5,NA,NA,NA,NA,1.425223825,2.315513627,0.514040836,0.31956938,NA,-0.304421079,W,NA,NA,0.093885721,0.077083312,0.084612321,0.169088025,0.008814529,0.532470331,0.501611974,FALSE,0.712687039,8.144157478,10.1372124,4.869696908,1.417832194,0.346358613,0.007159245,1.250479486,2.828158667,0.584658427,97,157.7666667,1743.5
545,,25,Kiny,NP,3,52,FALSE,2007,Kinypanial,Australia,AU,90,-36.2,143.75,-895,15.59166652,408,0.3224,1321,2.1472,1,1,0,0,2008,2008,0,10.5,20,0.5,31,2,7,1,10,120,47,38,12,7.5,120,127.5,NA,0.985368599,1777,1751,1.178,0.108,9,385,611,342,16,60,0.6,151,96,2.4,0.5,5.7,NA,NA,NA,NA,1.425590121,2.912121212,0.619125923,-2.941415341,NA,-5.904664301,W,NA,NA,0.054520722,0.025861151,0.033271662,0.146964036,0.002972509,0.526728442,0.548513069,FALSE,0.655977939,10.94284319,14.80108708,6.258610166,1.637850981,0.354209152,0.001107003,1.466563374,2.960243733,0.61190287,20,236.95,1751
546,,26,Kiny,K,3,52,FALSE,2007,Kinypanial,Australia,AU,90,-36.2,143.75,-895,15.59166652,408,0.3224,1321,2.1472,0,0,1,0,2008,2008,0,43,31.5,0.5,75,5,5,1,11,120,47,38,10.9091,NA,NA,NA,NA,0.930210016,1547.5,1439.5,1.383,0.116,12,413,841,585,26,225,0.8,210,85,2.8,0.9,6,NA,NA,NA,NA,1.27193834,2.674114571,0.530439488,-5.579973843,NA,-6.676939348,W,NA,NA,0.035121768,0.025526066,0.029253333,0.161946622,0.001233539,0.327885921,0.381873635,FALSE,0.848132877,7.139762803,7.778440775,4.63454782,1.643271115,0.502761318,0.000855758,1.202083208,2.689037567,0.555676009,24,181.7333333,1439.5
547,,27,Kiny,NK,3,52,FALSE,2007,Kinypanial,Australia,AU,90,-36.2,143.75,-895,15.59166652,408,0.3224,1321,2.1472,1,0,1,0,2008,2008,0,48,4.5,5,57.5,7,5,1,13,120,47,38,9.2308,10,130,140,NA,0.998127925,1602.5,1599.5,1.762,0.16,13,457,954,359,25,57,0.8,205,101,2.8,0.7,5.7,NA,NA,NA,NA,1.485888773,2.530132007,0.579305306,-6.614589486,NA,-13.59720077,W,NA,NA,0.029558908,0.014000665,0.009231454,0.151947003,0.000873729,0.350248626,0.432673216,FALSE,0.765305443,8.578663077,10.04907456,5.314120066,1.684218269,0.453298467,8.52E-05,1.473796377,2.761524133,0.570712034,30,316.7833333,1599.5
548,,28,Kiny,Control,3,52,FALSE,2007,Kinypanial,Australia,AU,90,-36.2,143.75,-895,15.59166652,408,0.3224,1321,2.1472,0,0,0,0,2008,2008,0,13,11.5,25.5,50,7,4,2,13,120,47,38,9.2308,NA,NA,NA,NA,1,1658,1658,1.624,0.141,13,1146,2383,750,26,72,0.9,156,66,3.3,1.5,6.7,21.7,34.9,43.3,Clay,1.408953777,2.961922031,0.567004711,-2.213854855,NA,-4.929110655,W,NA,NA,0.061549451,0.031122215,0.039146002,0.146072202,0.003788335,0.572232127,0.56572722,FALSE,0.624784674,11.85255418,16.95172277,6.592420699,1.613518908,0.32326423,0.001532409,1.241819975,3.000917967,0.620248503,30,151.1,1658
549,,29,Kiny,PK,3,52,FALSE,2007,Kinypanial,Australia,AU,90,-36.2,143.75,-895,15.59166652,408,0.3224,1321,2.1472,0,1,1,0,2008,2008,0,33.5,27.5,0.5,61.5,6,5,1,12,120,47,38,10,NA,NA,NA,NA,0.937628111,1707.5,1601,1.318,0.12,9,363,860,419,20,88,0.7,186,93,2.9,0.7,6.1,NA,NA,NA,NA,1.190877794,2.472462821,0.479244479,-3.099522543,NA,-8.027729171,W,NA,NA,0.0531028,0.015317628,0.023356186,0.147340561,0.002819907,0.560573747,0.559258485,FALSE,0.619372069,11.84134313,17.11537698,6.55250797,1.584144859,0.312951379,0.000545511,1.1218156,2.9592864,0.611582691,51,279.2166667,1601
581,,1,Bogong,N,1,53,FALSE,2009,Bogong,Australia,AU,1760,-36.874,147.254,759,5.983333338,1678,1.9159,833,5.1493,1,0,0,0,2010,2010,0,2,53.07,0,55.07,2,17,0,19,40,34,4,2.1053,64.45,430.85,495.3,NA,0.960497115,2253,2164,7.348,0.508,71,211,290,86,35,22,3.6,59,377,1.9,0.3,4.4,NA,NA,NA,NA,1.890847678,4.731203726,0.642175875,-5.933809121,1.408610926,-6.695467125,W,7,0.119236654,0.069901744,0.039051962,0.049495579,0.183703033,0.004886254,0.501540036,0.431025415,FALSE,0.67559588,7.176687122,9.409098985,4.171746123,1.135064055,0.256635332,0.002449812,1.174082187,2.352936,0.48641679,1294.714286,596.9,2164
582,,2,Bogong,PK,1,53,FALSE,2009,Bogong,Australia,AU,1760,-36.874,147.254,759,5.983333338,1678,1.9159,833,5.1493,0,1,1,0,2010,2010,0,3,46.07,0,49.07,2,16,0,18,40,34,4,2.2222,117.2,316.4,433.6,NA,0.885688968,2257,1999,10.014,0.732,48,190,246,84,33,23,3.1,43,361,1.8,0.3,4.4,NA,NA,NA,NA,2.067394713,6.126871784,0.715269483,-10.3367507,-2.033097474,-9.930026946,S,0,0.0962386,0.040314972,0.025398232,0.03303486,0.211656608,0.001625297,0.35543865,0.267813729,FALSE,0.849009042,5.128163923,5.583282502,3.330267829,1.182076863,0.362100521,0.001091302,1.037861241,1.977225,0.408461066,1638.142857,631.8785714,1999
583,,3,Bogong,Control,1,53,FALSE,2009,Bogong,Australia,AU,1760,-36.874,147.254,759,5.983333338,1678,1.9159,833,5.1493,0,0,0,0,2010,2010,0,1.01,59.05,0,60.06,2,14,0,16,40,34,4,2.5,52,526.3,578.3,NA,0.865740741,2268,1963.5,8.522,0.542,52,203,227,79,43,20,3,41,377,1.8,0.3,4.4,63.8,17,19.1,Sandy Loam,1.490835938,3.067348435,0.537705404,-0.898502955,5.954159848,-2.611277762,W,NA,NA,0.13117127,0.068929671,0.082467727,0.114629705,0.017205902,1.056667277,0.662351383,FALSE,0.246644007,178.8333872,4660.171973,40.465707,1.14459096,0.019497006,0.006800926,0.979139481,3.61827,0.748145853,1631.785714,398.4142857,1963.5
585,,5,Bogong,NPK,1,53,FALSE,2009,Bogong,Australia,AU,1760,-36.874,147.254,759,5.983333338,1678,1.9159,833,5.1493,1,1,1,0,2010,2010,0,11,41.04,0.01,52.05,2,13,1,16,40,34,4,2.5,60.1,737.5,797.6,NA,0.92364367,2239.5,2068.5,5.711,0.402,58,214,263,88,42,23,3.6,57,362,2,0.3,4.5,NA,NA,NA,NA,1.999464777,5.941227038,0.72115448,-1.49017948,NA,-1.499904881,W,NA,NA,0.069439335,0.068596323,0.069326872,0.295627624,0.004821821,0.377607375,0.14967253,FALSE,1.031264082,3.334653417,3.293167187,2.337231562,0.996247508,0.376146784,0.004806215,1.168994791,2.3017064,0.476016606,1200.428571,797.8785714,2068.5
586,,6,Bogong,NK,1,53,FALSE,2009,Bogong,Australia,AU,1760,-36.874,147.254,759,5.983333338,1678,1.9159,833,5.1493,1,0,1,0,2010,2010,0,5,36.05,0,41.05,1,10,0,11,40,34,4,3.6364,74.4,288.55,362.95,NA,0.883856502,2230,1971,8.517,0.581,46,216,343,100,40,22,4.6,83,319,1.9,0.3,4.5,NA,NA,NA,NA,1.43415672,3.460165852,0.598089807,-11.57182853,0.428171467,-10.57178228,S,0,0.1169616,0.034547603,0.034547603,0.030488329,0.239020814,0.001193537,0.23902083,0,TRUE,1.109983702,4.037487282,3.884382973,2.902074628,1.314129192,0.531652509,0.000929538,1.260965104,1.470672,0.304119706,1090.928571,588.8142857,1971
587,,7,Bogong,K,1,53,FALSE,2009,Bogong,Australia,AU,1760,-36.874,147.254,759,5.983333338,1678,1.9159,833,5.1493,0,0,1,0,2010,2010,0,0.02,46.05,0,46.07,2,13,0,15,40,34,4,2.6667,98.35,273.55,371.9,NA,0.674580067,2232.5,1506,7.598,0.496,54,225,327,98,39,18,4.2,57,348,1.9,0.4,4.5,NA,NA,NA,NA,1.88042813,5.644789757,0.694384517,-11.95415934,-9.845173695,-14.97514568,W,2.89,0.100325332,0.032935359,0.009565568,0.017582842,0.157286394,0.001084738,0.332094645,0.380925367,FALSE,0.791241261,7.619431048,8.701965985,4.794594333,1.577889206,0.44334996,0.000309156,1.036789049,2.4381199,0.503925877,1282.285714,698.6857143,1506
588,,8,Bogong,NP,1,53,FALSE,2009,Bogong,Australia,AU,1760,-36.874,147.254,759,5.983333338,1678,1.9159,833,5.1493,1,1,0,0,2010,2010,0,1.01,65.06,0,66.07,2,12,0,14,40,34,4,2.8571,90.5,375.95,466.45,NA,0.885707845,2218,1964.5,9.212,0.646,49,241,223,84,38,21,3.3,46,339,2,0.3,4.4,NA,NA,NA,NA,1.141298405,2.324410688,0.432464423,-6.434477367,-0.246960751,-7.496230759,W,7,0.224147408,0.065661127,0.031751712,0.044781177,0.157939291,0.004311384,0.49133484,0.483023238,FALSE,0.661563894,9.044017155,12.12118151,5.197062647,1.37553076,0.301349719,0.002005354,1.086555371,2.6614136,0.550407762,837.3571429,742.3214286,1964.5
590,,10,Bogong,P,1,53,FALSE,2009,Bogong,Australia,AU,1760,-36.874,147.254,759,5.983333338,1678,1.9159,833,5.1493,0,1,0,0,2010,2010,0,4.01,49.04,0,53.05,2,10,0,12,40,34,4,3.3333,78.25,683.2,761.45,NA,0.904118839,2221.5,2008.5,10.552,0.747,46,206,218,70,44,22,3.4,65,318,1.9,0.3,4.4,NA,NA,NA,NA,1.23317623,2.18671438,0.496266622,-8.766377393,-3.036742106,-11.65154033,W,6.37,0.08919503,0.0490588,0.022403652,0.026638944,0.171635659,0.002406766,0.412878194,0.409095451,FALSE,0.707081459,7.536630929,9.449860496,4.488098657,1.294008074,0.312597547,0.000709633,0.924018067,2.3853111,0.492961743,1652.5,600.4071429,2008.5
591,,11,Bogong,Control,2,54,FALSE,2009,Bogong,Australia,AU,1760,-36.874,147.254,759,5.983333338,1678,1.9159,833,5.1493,0,0,0,0,2010,2010,0,2,48.07,5,55.07,2,16,1,19,40,34,4,2.1053,126.2,213.3,339.5,NA,0.92634878,2233.5,2069,13.184,0.789,44,205,217,71,33,20,3.1,71,312,1.8,0.3,4.5,63.6,19.1,17.2,Sandy Loam,1.857024664,4.427301899,0.630688792,-4.803925982,7.050932719,-2.803950524,S,0,0.1035856,0.08050554,0.079058125,0.080505293,0.237952102,0.006481142,0.298420146,0.130604757,FALSE,1.001302378,4.200463242,4.198156296,2.912927566,1.210357793,0.44386026,0.006481102,1.116758208,1.7782237,0.367718205,1572.5,628.2214286,2069
592,,12,Bogong,PK,2,54,FALSE,2009,Bogong,Australia,AU,1760,-36.874,147.254,759,5.983333338,1678,1.9159,833,5.1493,0,1,1,0,2010,2010,0,3,62.11,0.01,65.12,2,18,1,21,40,34,4,1.9048,77.65,474.8,552.45,NA,0.754857659,2213,1670.5,13.28,0.794,43,186,243,80,36,24,3.6,80,332,2.1,0.3,4.4,NA,NA,NA,NA,1.473457011,2.934678809,0.483969831,-13.4035126,-3.670801783,-12.58184236,S,0,0.0960792,0.02747778,0.02069654,0.023714495,0.191577031,0.000755028,0.277610944,0.213409736,FALSE,0.903836098,5.520015127,5.794647213,3.679851625,1.390861667,0.457757731,0.000562377,1.036038659,1.9945527,0.412452797,1205.214286,834.8214286,1670.5
593,,13,Bogong,P,2,54,FALSE,2009,Bogong,Australia,AU,1760,-36.874,147.254,759,5.983333338,1678,1.9159,833,5.1493,0,1,0,0,2010,2010,0,1.01,51.06,0,52.07,2,11,0,13,40,34,4,3.0769,77.85,742.3,820.15,NA,0.825216811,2248.5,1855.5,10.421,0.672,38,144,264,66,38,23,3.2,56,351,1.9,0.3,4.4,NA,NA,NA,NA,1.089535045,2.069682024,0.424778385,-4.5167702,-0.446080122,-7.049231333,W,7,0.120098206,0.083447732,0.030971169,0.047354546,0.154825271,0.006963524,0.653598328,0.53859448,FALSE,0.525174236,12.39247816,22.72822394,6.166931897,1.15573378,0.170690692,0.002242453,1.017779184,2.818566,0.582325997,1338.214286,626.6428571,1855.5
594,,14,Bogong,NP,2,54,FALSE,2009,Bogong,Australia,AU,1760,-36.874,147.254,759,5.983333338,1678,1.9159,833,5.1493,1,1,0,0,2010,2010,0,1.01,74.07,0,75.08,2,14,0,16,40,34,4,2.5,69.5,460.9,530.4,NA,0.909789735,2211.5,2012,7.856,0.528,40,197,418,98,38,36,5.3,60,296,2.5,0.3,4.6,NA,NA,NA,NA,0.833122407,1.539744651,0.300485391,-3.849930733,1.628778823,-5.943826256,W,7,0.282409519,0.090701637,0.040141636,0.05437141,0.153279271,0.008226787,0.678769953,0.546677049,FALSE,0.498117056,13.62358593,27.43823511,6.527380938,1.116930835,0.148682007,0.00295625,1.043474034,2.8933749,0.598499485,933.9285714,788.2642857,2012
595,,15,Bogong,NPK,2,54,FALSE,2009,Bogong,Australia,AU,1760,-36.874,147.254,759,5.983333338,1678,1.9159,833,5.1493,1,1,1,0,2010,2010,0,2,68.07,0,70.07,2,17,0,19,40,34,4,2.1053,111.45,196.55,308,NA,0.920081045,2221,2043.5,10.329,0.678,39,175,664,73,39,24,3.4,53,282,1.8,0.3,4.7,NA,NA,NA,NA,1.88561506,4.79472807,0.640398756,-0.70930489,NA,-2.215500874,W,NA,NA,0.079091014,0.054312368,0.061532568,0.17502378,0.006255388,0.892684333,0.615852819,FALSE,0.516345483,13.83372527,26.11817114,6.802487587,1.238859803,0.17708074,0.003786257,1.218024309,3.3022436,0.683279753,1388.571429,697.2285714,2043.5
598,,18,Bogong,NK,2,54,FALSE,2009,Bogong,Australia,AU,1760,-36.874,147.254,759,5.983333338,1678,1.9159,833,5.1493,1,0,1,0,2010,2010,0,0.02,60.04,0,60.06,2,13,0,15,40,34,4,2.6667,71.05,526.55,597.6,NA,0.848850444,2196.5,1864.5,8.113,0.482,37,145,356,66,37,22,4.2,67,260,1.7,0.5,4.5,NA,NA,NA,NA,1.761458896,4.636504908,0.650452822,-2.556901873,2.705466893,-4.662252908,W,7,0.176435304,0.106612846,0.045924563,0.06381799,0.155558839,0.011366299,0.802510853,0.561662895,FALSE,0.431588457,16.6875663,45.57815147,7.138090949,0.930426331,0.090764508,0.004072736,0.97236968,2.9592344,0.612122634,1166.142857,839.2785714,1864.5
599,,19,Bogong,N,2,54,FALSE,2009,Bogong,Australia,AU,1760,-36.874,147.254,759,5.983333338,1678,1.9159,833,5.1493,1,0,0,0,2010,2010,0,6,75.07,0.01,81.08,2,14,1,17,40,34,4,2.3529,57.95,298.65,356.6,NA,0.751846051,2234.5,1680,7.749,0.513,37,160,364,65,36,23,3.1,52,316,1.8,0.3,4.4,NA,NA,NA,NA,1.062584156,1.786889092,0.375045585,-2.188455071,2.704084286,-5.068372189,W,7,0.226811239,0.111637818,0.045916626,0.060659134,0.179279134,0.012463002,0.877063338,0.528129952,FALSE,0.410691143,13.36282852,41.36195308,5.47420626,0.643271705,0.055743909,0.003679531,0.941731714,2.6512772,0.548146957,1029.928571,652.5428571,1680
600,,20,Bogong,K,2,54,FALSE,2009,Bogong,Australia,AU,1760,-36.874,147.254,759,5.983333338,1678,1.9159,833,5.1493,0,0,1,0,2010,2010,0,3,51.09,10,64.09,2,16,1,19,40,34,4,2.1053,9.5,302.2,311.7,NA,0.952205033,2165.5,2062,7.318,0.496,42,202,507,81,37,23,3.1,41,274,1.7,0.3,4.6,NA,NA,NA,NA,1.665683405,3.60309198,0.565704848,-2.696643711,3.017238164,-4.557650763,W,7,0.134649357,0.104766732,0.047749639,0.064657907,0.154566334,0.010976068,0.768673758,0.559053569,FALSE,0.446522705,15.97870115,40.30309168,7.031786454,0.981209307,0.103466905,0.004180645,1.019021337,2.9823406,0.616717083,1764,371.7928571,2062
601,,21,Bogong,Control,3,55,FALSE,2009,Bogong,Australia,AU,1760,-36.874,147.254,759,5.983333338,1678,1.9159,833,5.1493,0,0,0,0,2010,2010,0,0,82.08,0,82.08,0,17,0,17,40,34,4,2.3529,63.65,333.05,396.7,NA,0.890733057,2169,1932,14.329,0.834,32,172,519,65,34,20,2.8,52,288,2.1,0.3,4.4,NA,NA,NA,NA,1.191461481,2.299359918,0.420533626,-17.04336251,-5.308757082,-16.09599732,S,1.54,0.095809043,0.017433549,0.01686469,0.015284161,0.216236115,0.000303929,0.235873421,0.055443508,FALSE,0.942157936,4.746102216,4.876754244,3.216550087,1.264826122,0.435525984,0.000233606,0.972863879,1.6547692,0.341915509,1495.714286,619.8214286,1932
602,,22,Bogong,N,3,55,FALSE,2009,Bogong,Australia,AU,1760,-36.874,147.254,759,5.983333338,1678,1.9159,833,5.1493,1,0,0,0,2010,2010,0,0.02,63.04,1,64.06,2,13,1,16,40,34,4,2.5,37.95,390.9,428.85,NA,0.918993135,2185,2008,11.529,0.75,57,157,392,82,35,23,3,58,342,2.3,0.3,4.5,NA,NA,NA,NA,1.403427706,2.411094097,0.506179548,-3.582257675,-9.133811088,-11.0691892,W,7,0.221310512,0.093787777,0.010455105,0.02865042,0.160572696,0.008796147,0.850852851,0.558413206,FALSE,0.397011328,17.89090863,60.70863093,7.107230732,0.775766877,0.061792262,0.000820847,1.055143067,2.7846676,0.57589796,1230.642857,755.8214286,2008
603,,23,Bogong,NPK,3,55,FALSE,2009,Bogong,Australia,AU,1760,-36.874,147.254,759,5.983333338,1678,1.9159,833,5.1493,1,1,1,0,2010,2010,0,1.01,57.08,1,59.09,2,13,1,16,40,34,4,2.5,90,423.15,513.15,NA,0.946014243,2176.5,2059,6.793,0.487,39,172,570,69,37,32,2.9,52,287,1.9,0.3,4.4,NA,NA,NA,NA,1.334543541,2.907265182,0.481334837,-3.705323759,2.054166819,-5.521135783,W,7,0.186774904,0.092356056,0.042333875,0.057321443,0.146337821,0.008529641,0.703844319,0.565467528,FALSE,0.494025585,14.99749554,30.6755105,7.141998632,1.204362558,0.157665385,0.003285748,0.973399895,2.9140016,0.602525023,667,728.3142857,2059
604,,24,Bogong,K,3,55,FALSE,2009,Bogong,Australia,AU,1760,-36.874,147.254,759,5.983333338,1678,1.9159,833,5.1493,0,0,1,0,2010,2010,0,2.01,72.11,0,74.12,2,15,0,17,40,34,4,2.3529,36.6,407.15,443.75,NA,0.837236262,2156.5,1805.5,10.75,0.644,36,196,490,89,35,22,3.2,45,296,1.9,0.3,4.5,NA,NA,NA,NA,0.711166825,1.493684776,0.251010686,-10.83487295,1.165127046,-20.30133717,W,1.2,0.089966333,0.037881302,0.037881302,0.009035395,0.218373937,0.001434993,0.218373937,0,TRUE,1.263870231,4.203844033,3.905718853,3.145606845,1.56865459,0.708548091,8.16E-05,0.938248007,1.4200372,0.293560869,1434.571429,621.8142857,1805.5
605,,25,Bogong,NP,3,55,FALSE,2009,Bogong,Australia,AU,1760,-36.874,147.254,759,5.983333338,1678,1.9159,833,5.1493,1,1,0,0,2010,2010,0,2.01,61.06,1,64.07,2,16,1,19,40,34,4,2.1053,51.75,380.25,432,NA,0.900239234,2090,1881.5,7.839,0.516,36,197,569,68,40,22,2.9,40,301,2,0.3,4.4,NA,NA,NA,NA,1.621462412,2.983257857,0.55068637,-2.488780302,1.981274337,-5.507301275,W,7,0.324895141,0.107524552,0.0419499,0.057420655,0.148143356,0.011561529,0.892860079,0.585814492,FALSE,0.380462553,23.38918371,89.79731148,8.925734405,0.884774348,0.063130844,0.003297132,1.010701351,2.9710338,0.61431751,887.6428571,728.4857143,1881.5
607,,27,Bogong,P,3,55,FALSE,2009,Bogong,Australia,AU,1760,-36.874,147.254,759,5.983333338,1678,1.9159,833,5.1493,0,1,0,0,2010,2010,0,0.02,83.1,0,83.12,2,18,0,20,40,34,4,2,19.6,257.35,276.95,NA,0.982746396,2115.5,2079,6.966,0.465,45,182,405,68,40,20,3.1,60,290,2,0.3,4.4,NA,NA,NA,NA,1.072198073,2.202400943,0.35790851,-5.797770424,-1.534340671,-7.955630864,W,7,0.100947305,0.071100576,0.027032076,0.04228206,0.172713477,0.005055292,0.550686514,0.473259375,FALSE,0.617002479,8.545486411,12.4098608,4.717983308,1.134424617,0.222716655,0.001787773,0.936075025,2.5469458,0.526629284,1950.642857,605.1357143,2079
609,,29,Bogong,PK,3,55,FALSE,2009,Bogong,Australia,AU,1760,-36.874,147.254,759,5.983333338,1678,1.9159,833,5.1493,0,1,1,0,2010,2010,0,0.02,72.14,1,73.16,2,19,1,22,40,34,4,1.8182,36.05,368.15,404.2,NA,0.895688456,2157,1932,8.409,0.548,39,200,568,79,37,22,3.1,43,276,1.6,0.3,4.5,NA,NA,NA,NA,0.898778752,1.710572983,0.290768815,-4.238845263,3.049497524,-4.808634309,W,7,0.114277714,0.086397703,0.047942575,0.062660888,0.172609274,0.007464563,0.574179313,0.481564148,FALSE,0.60769153,8.718772395,12.90479885,4.770042182,1.122167122,0.214882825,0.003926387,0.89765604,2.66657,0.551308717,1618.785714,527.95,1932
610,,30,Bogong,NK,3,55,FALSE,2009,Bogong,Australia,AU,1760,-36.874,147.254,759,5.983333338,1678,1.9159,833,5.1493,1,0,1,0,2010,2010,0,2,84.09,0,86.09,1,16,0,17,40,34,4,2.3529,23.7,550.8,574.5,NA,0.740107703,2135.5,1580.5,7.468,0.474,36,138,473,75,36,23,2.4,42,294,1.9,0.3,4.5,NA,NA,NA,NA,0.628403264,1.312696939,0.22179878,-6.350461701,-2.273965734,-9.862994523,W,6.54,0.145941428,0.066354331,0.024644926,0.033312824,0.158782339,0.004402897,0.548864127,0.502018158,FALSE,0.594812176,10.07826881,15.33755088,5.442284352,1.240819259,0.229249869,0.001109744,0.993567829,2.5802924,0.533310979,1221.142857,904.4857143,1580.5
612,,2,Sagehen,NPK,1,56,FALSE,2007,Sagehen Creek UCNRS,North America,US,1920,39.43,-120.24,-146,5.829166705,831,0.8579,1028,3.3584,1,1,1,0,2008,2008,0,0,48.1,0.1,48.2,0,8,1,9,45,44,0,5,200.8,122.45,323.25,NA,0.797172579,1874.5,1494.3,6.534,0.516,28,209,2882,769,30,33,8.1,48,314,3.6,1.9,5.6,NA,NA,NA,NA,1.82133058,5.638658318,0.828923269,-0.822320049,NA,-6.382589624,W,NA,NA,0.077615209,0.023705891,0.030724237,0.171703873,0.006024121,1.355748186,0.658392827,FALSE,0.294456968,59.26885268,597.555048,17.07091257,0.861489583,0.02842893,0.000943979,1.437242696,3.322254,0.686115518,1086.5,232.5,1494.3
613,,3,Sagehen,K,1,56,FALSE,2007,Sagehen Creek UCNRS,North America,US,1920,39.43,-120.24,-146,5.829166705,831,0.8579,1028,3.3584,0,0,1,0,2008,2008,0,0,103.1,0,103.1,0,7,0,7,45,44,0,6.4286,129.4,48.3,177.7,NA,0.144620338,1863.5,269.5,4.722,0.355,25,188,2823,766,31,41,5.7,17,320,3.7,1.5,5.6,NA,NA,NA,NA,1.170638174,2.277606005,0.601589017,-3.373835082,NA,-4.495261341,W,NA,NA,0.050729668,0.050729668,0.042081429,0.153949026,0.002573499,0.153949084,0,TRUE,1.355318569,4.960271531,4.545352619,3.784958119,1.978212606,0.94276631,0.001770847,1.553618255,3.050355,0.630151478,601.625,104.175,269.5
